[2, 3, 12, 17, 23, 24, 27, 30, 0]
[5, 6, 12, 13, 15, 16, 18, 25, -1]
[0, 1, 10, 17, 22, 27, 28, 31, 1]
[4, 5, 6, 10, 12, 13, 24, 27, -1]
[5, 6, 14, 17, 25, 27, 28, 31, 1]
[0, 9, 18, 19, 23, 27, 29, 30, 1]
[3, 7, 11, 12, 21, 24, 28, 30, 0]
[1, 2, 6, 8, 18, 22, 25, 27, -1]
[2, 3, 4, 9, 11, 18, 19, 24, -1]
[0, 4, 8, 9, 12, 19, 22, 29, -1]
[3, 5, 9, 19, 23, 24, 25, 27, 7]
[0, 9, 15, 17, 24, 25, 26, 28, 1]
[6, 8, 9, 12, 19, 22, 24, 28, -1]
[0, 1, 4, 5, 18, 19, 25, 27, 7]
[0, 4, 13, 17, 21, 23, 24, 26, -1]
[2, 12, 16, 20, 22, 27, 28, 31, 0]
[6, 8, 10, 13, 14, 18, 28, 29, -1]
[3, 11, 12, 17, 22, 25, 26, 30, 0]
[8, 16, 18, 19, 20, 24, 29, 31, 2]
[1, 3, 4, 18, 24, 25, 28, 30, 0]
[3, 6, 7, 8, 10, 16, 20, 23, -1]
[5, 6, 8, 9, 11, 20, 23, 26, -1]
[1, 3, 5, 11, 14, 16, 21, 23, -1]
[2, 6, 13, 14, 18, 19, 27, 31, -1]
[7, 10, 14, 20, 24, 25, 26, 31, 2]
[1, 9, 11, 12, 17, 19, 21, 24, -1]
[8, 11, 14, 15, 19, 22, 24, 30, -1]
[4, 6, 11, 19, 20, 21, 23, 30, 0]
[3, 8, 9, 10, 14, 22, 24, 28, -1]
[3, 5, 9, 11, 16, 20, 21, 31, -1]
[0, 2, 15, 16, 18, 19, 26, 30, 0]
[4, 6, 10, 20, 21, 27, 29, 31, 0]
[5, 6, 7, 11, 12, 18, 20, 31, -1]
[0, 8, 9, 13, 14, 15, 17, 21, -1]
[0, 5, 12, 13, 15, 20, 27, 29, -1]
[5, 9, 12, 15, 20, 22, 25, 30, -1]
[0, 4, 7, 8, 10, 16, 21, 22, -1]
[5, 7, 8, 10, 16, 22, 27, 31, -1]
[5, 7, 14, 16, 20, 21, 30, 31, 1]
[9, 12, 15, 17, 18, 27, 30, 31, 1]
[0, 1, 5, 6, 18, 21, 24, 31, 1]
[2, 3, 8, 11, 13, 24, 29, 31, -1]
[5, 6, 9, 10, 20, 23, 26, 31, 1]
[1, 10, 11, 12, 15, 18, 22, 29, -1]
[3, 9, 11, 12, 15, 17, 18, 29, -1]
[1, 2, 9, 14, 21, 28, 29, 31, 1]
[1, 4, 9, 16, 18, 23, 25, 28, -1]
[1, 7, 9, 12, 18, 23, 25, 28, -1]
[1, 2, 6, 9, 15, 20, 25, 31, -1]
[3, 9, 10, 11, 22, 24, 25, 28, 0]
[0, 3, 4, 8, 10, 15, 18, 25, -1]
[2, 3, 4, 13, 17, 24, 25, 31, -1]
[7, 12, 13, 14, 16, 21, 27, 31, -1]
[3, 12, 13, 17, 19, 22, 27, 30, 0]
[0, 3, 5, 13, 19, 21, 26, 30, 2]
[4, 5, 7, 12, 15, 16, 20, 29, -1]
[2, 7, 11, 19, 23, 25, 27, 31, 0]
[1, 2, 7, 8, 16, 23, 24, 29, -1]
[10, 15, 17, 18, 19, 21, 25, 27, -1]
[1, 2, 4, 5, 11, 14, 21, 31, -1]
[1, 4, 6, 10, 13, 19, 22, 28, -1]
[0, 4, 10, 14, 21, 23, 26, 28, -1]
[2, 5, 10, 13, 18, 27, 29, 31, 1]
[6, 15, 16, 19, 20, 23, 28, 30, 1]
[7, 9, 11, 13, 15, 18, 25, 28, -1]
[0, 5, 15, 18, 22, 25, 26, 29, 2]
[0, 2, 4, 12, 17, 20, 26, 27, -1]
[7, 11, 13, 14, 20, 22, 26, 27, -1]
[18, 20, 21, 22, 24, 25, 28, 30, 5]
