[1, 2, 7, 13, 16, 25, 30, 31, -1]
[0, 4, 5, 6, 7, 11, 17, 25, -1]
[0, 7, 10, 13, 14, 19, 26, 31, -1]
[3, 11, 15, 16, 22, 26, 27, 31, 2]
[9, 11, 12, 15, 17, 18, 23, 29, -1]
[9, 10, 14, 16, 20, 24, 26, 27, -1]
[3, 5, 6, 7, 10, 15, 21, 30, -1]
[8, 12, 15, 18, 20, 23, 26, 27, -1]
[0, 8, 13, 19, 20, 21, 25, 31, 2]
[5, 10, 11, 14, 15, 22, 25, 27, -1]
[1, 2, 4, 10, 13, 15, 16, 17, -1]
[1, 10, 11, 13, 14, 15, 19, 31, -1]
[6, 10, 11, 13, 15, 20, 22, 29, -1]
[9, 10, 11, 18, 20, 21, 24, 25, -1]
[1, 3, 5, 16, 17, 23, 29, 30, -1]
[2, 3, 18, 19, 24, 27, 29, 30, 0]
[4, 8, 15, 21, 22, 23, 25, 30, 0]
[1, 6, 8, 9, 12, 15, 27, 28, -1]
[1, 3, 4, 7, 9, 12, 19, 28, -1]
[5, 11, 16, 19, 21, 22, 23, 28, 2]
[2, 6, 9, 13, 15, 17, 19, 31, -1]
[1, 5, 11, 21, 22, 23, 24, 29, -1]
[0, 2, 7, 11, 12, 18, 20, 23, -1]
[4, 7, 10, 11, 12, 15, 22, 28, -1]
[1, 3, 7, 13, 15, 17, 18, 25, -1]
[1, 3, 7, 9, 13, 23, 26, 29, -1]
[9, 10, 12, 15, 16, 23, 27, 31, -1]
[2, 8, 11, 16, 20, 24, 27, 30, -1]
[9, 12, 13, 14, 21, 25, 28, 30, -1]
[1, 2, 6, 9, 18, 22, 23, 24, -1]
[2, 3, 11, 17, 19, 21, 26, 30, 0]
[2, 4, 6, 13, 16, 20, 29, 30, -1]
[3, 8, 10, 12, 13, 15, 26, 29, -1]
[8, 13, 17, 19, 22, 23, 29, 31, 1]
[0, 2, 6, 7, 9, 13, 18, 26, -1]
[5, 6, 7, 14, 18, 20, 27, 29, -1]
[5, 6, 7, 9, 18, 26, 30, 31, 1]
[0, 8, 10, 15, 27, 28, 29, 31, -1]
[2, 8, 9, 17, 19, 20, 22, 26, -1]
[3, 7, 8, 20, 21, 24, 25, 29, 0]
[2, 5, 9, 15, 18, 21, 24, 30, 2]
[5, 9, 11, 15, 17, 20, 24, 31, -1]
[0, 3, 4, 6, 11, 12, 13, 28, -1]
[3, 6, 11, 15, 18, 20, 26, 29, -1]
[2, 4, 13, 15, 24, 26, 29, 30, 0]
[1, 4, 8, 14, 16, 23, 27, 30, -1]
[1, 6, 7, 15, 18, 19, 21, 23, -1]
[5, 8, 9, 16, 19, 25, 28, 29, 2]
[4, 6, 8, 9, 12, 13, 15, 24, -1]
[0, 11, 16, 24, 25, 28, 30, 31, 2]
[0, 1, 2, 6, 15, 24, 26, 28, -1]
[0, 2, 6, 8, 14, 21, 30, 31, -1]
[0, 5, 11, 16, 17, 22, 27, 30, -1]
[1, 11, 18, 23, 24, 28, 29, 30, 0]
[0, 1, 13, 15, 16, 18, 23, 26, -1]
[5, 12, 16, 19, 23, 25, 28, 30, 2]
[4, 10, 11, 15, 19, 21, 22, 29, -1]
[5, 6, 7, 18, 19, 27, 29, 31, 1]
[0, 3, 7, 14, 22, 25, 29, 30, 1]
[1, 4, 7, 10, 21, 25, 26, 29, 1]
[3, 5, 9, 12, 13, 14, 18, 26, -1]
[0, 2, 3, 8, 13, 16, 20, 27, -1]
[0, 14, 15, 18, 19, 24, 26, 28, 0]
[2, 13, 19, 21, 22, 23, 30, 31, 2]
[2, 3, 6, 14, 16, 17, 19, 23, -1]
[17, 21, 22, 23, 27, 28, 29, 30, 5]
[0, 3, 4, 9, 15, 16, 20, 23, -1]
[0, 1, 2, 8, 11, 13, 21, 31, -1]
[2, 4, 6, 12, 14, 16, 17, 23, -1]
[1, 5, 6, 11, 16, 22, 24, 30, -1]
[6, 8, 13, 14, 21, 24, 27, 28, 1]
[0, 3, 14, 19, 20, 28, 30, 31, 2]
[4, 7, 10, 18, 19, 23, 24, 25, -1]
[0, 8, 10, 11, 12, 13, 16, 21, -1]
[2, 3, 6, 8, 18, 20, 30, 31, 0]
[1, 11, 12, 13, 16, 19, 26, 28, -1]
[2, 4, 7, 12, 20, 22, 26, 31, 0]
[2, 3, 6, 8, 16, 17, 20, 30, -1]
[0, 1, 7, 9, 13, 19, 20, 30, -1]
[2, 3, 8, 10, 15, 21, 23, 24, -1]
[0, 7, 8, 10, 18, 19, 23, 31, -1]
[5, 11, 13, 17, 18, 20, 25, 30, -1]
[4, 12, 17, 18, 22, 23, 30, 31, 0]
[5, 6, 8, 10, 13, 18, 24, 27, -1]
[0, 1, 9, 15, 17, 24, 27, 31, -1]
[6, 8, 11, 15, 19, 22, 24, 27, -1]
[1, 2, 10, 11, 12, 15, 20, 30, -1]
[0, 6, 7, 13, 17, 21, 28, 29, -1]
[0, 5, 12, 15, 18, 23, 26, 28, 2]
[3, 5, 7, 11, 16, 26, 29, 31, -1]
[2, 4, 8, 13, 16, 19, 20, 26, -1]
[0, 3, 8, 9, 12, 13, 18, 31, -1]
[0, 4, 11, 20, 21, 23, 24, 26, -1]
[10, 15, 19, 25, 27, 28, 29, 31, 1]
[11, 15, 16, 19, 21, 24, 28, 30, 2]
[0, 2, 6, 14, 15, 21, 24, 31, -1]
[3, 4, 9, 11, 14, 18, 21, 25, -1]
[4, 9, 11, 14, 24, 29, 30, 31, 4]
[9, 10, 11, 19, 21, 23, 25, 27, 7]
[1, 8, 11, 15, 21, 25, 27, 28, 2]
[0, 1, 2, 6, 10, 18, 22, 23, -1]
[2, 8, 14, 19, 21, 22, 24, 25, -1]
[5, 8, 13, 14, 15, 21, 27, 30, -1]
[1, 2, 6, 10, 12, 19, 20, 29, -1]
[1, 3, 5, 8, 11, 13, 21, 31, -1]
[4, 5, 15, 21, 23, 26, 29, 31, 2]
[9, 10, 11, 12, 18, 19, 22, 29, -1]
[0, 1, 3, 5, 12, 16, 19, 25, -1]
[2, 3, 4, 9, 10, 15, 21, 25, -1]
[8, 17, 19, 22, 23, 28, 29, 31, 5]
[4, 6, 8, 10, 20, 22, 27, 29, 0]
[3, 7, 12, 14, 15, 18, 19, 29, -1]
[1, 2, 4, 11, 27, 29, 30, 31, 3]
[2, 7, 8, 11, 12, 13, 20, 26, -1]
[0, 2, 11, 24, 25, 27, 28, 30, 3]
[0, 1, 4, 14, 15, 16, 22, 26, -1]
[4, 7, 9, 11, 16, 25, 26, 29, -1]
[1, 2, 9, 10, 12, 14, 24, 25, -1]
[5, 9, 12, 13, 18, 20, 25, 31, 1]
[2, 8, 11, 12, 17, 21, 24, 27, -1]
[3, 7, 9, 14, 15, 21, 23, 26, -1]
[5, 9, 13, 20, 22, 26, 28, 31, 1]
[4, 5, 9, 13, 17, 25, 29, 31, -1]
[4, 9, 12, 18, 20, 23, 25, 27, -1]
[3, 11, 15, 19, 21, 23, 26, 31, 2]
[1, 11, 16, 19, 21, 27, 30, 31, 2]
[0, 12, 13, 14, 23, 26, 27, 28, 0]
[2, 8, 15, 17, 18, 19, 24, 29, 1]
[2, 6, 8, 16, 20, 21, 29, 30, -1]
[0, 4, 9, 11, 15, 19, 25, 31, -1]
[2, 8, 13, 15, 19, 21, 28, 31, -1]
[6, 16, 20, 21, 22, 24, 26, 30, 2]
[0, 3, 8, 16, 19, 22, 25, 29, -1]
[3, 13, 14, 15, 22, 26, 29, 30, 0]
[1, 2, 5, 6, 17, 21, 25, 30, -1]
[6, 7, 8, 9, 18, 19, 20, 24, -1]
[1, 3, 6, 8, 9, 18, 19, 28, -1]
[0, 1, 7, 9, 11, 13, 17, 19, -1]
[7, 8, 10, 13, 17, 19, 22, 27, -1]
[1, 4, 13, 14, 17, 19, 27, 28, -1]
[6, 8, 10, 21, 22, 23, 26, 27, 1]
[1, 3, 5, 9, 11, 19, 22, 30, -1]
[0, 5, 12, 20, 24, 26, 29, 30, 2]
[2, 8, 9, 11, 23, 26, 29, 30, 0]
[0, 2, 3, 4, 8, 10, 17, 22, -1]
[0, 3, 7, 8, 12, 19, 22, 25, -1]
[0, 3, 6, 8, 14, 18, 23, 24, -1]
[3, 5, 7, 12, 19, 23, 24, 26, -1]
[6, 11, 12, 13, 15, 21, 25, 28, -1]
[1, 5, 6, 19, 24, 26, 27, 28, 1]
[2, 3, 9, 14, 23, 24, 25, 28, -1]
[2, 6, 11, 13, 16, 22, 25, 27, -1]
[2, 11, 14, 15, 20, 22, 24, 25, -1]
[0, 2, 4, 5, 14, 15, 18, 24, -1]
[4, 8, 10, 17, 18, 26, 30, 31, 0]
[0, 3, 4, 6, 10, 11, 12, 22, -1]
[0, 3, 12, 15, 18, 22, 28, 30, 0]
[1, 2, 3, 9, 18, 20, 24, 26, -1]
[9, 13, 14, 16, 17, 18, 20, 31, -1]
[0, 3, 6, 8, 10, 13, 19, 28, -1]
[3, 7, 8, 9, 12, 18, 26, 30, -1]
[1, 6, 8, 15, 24, 27, 28, 29, -1]
[10, 17, 18, 19, 21, 23, 24, 27, 7]
[2, 5, 7, 19, 20, 23, 24, 29, 1]
[3, 4, 7, 14, 18, 19, 20, 29, -1]
[1, 4, 10, 13, 14, 20, 21, 26, -1]
[0, 1, 6, 14, 15, 18, 19, 29, -1]
[1, 2, 3, 7, 17, 20, 21, 26, -1]
[3, 7, 12, 18, 19, 21, 24, 27, -1]
[0, 1, 7, 9, 13, 20, 26, 28, -1]
[3, 5, 8, 18, 20, 23, 24, 28, 2]
[5, 6, 20, 22, 23, 26, 27, 28, 1]
[1, 3, 13, 14, 16, 22, 26, 28, -1]
[10, 12, 16, 17, 25, 26, 28, 31, 1]
[4, 5, 11, 13, 15, 26, 28, 29, -1]
[1, 3, 5, 6, 14, 22, 23, 29, -1]
[8, 9, 10, 12, 13, 19, 27, 31, -1]
[3, 13, 14, 15, 23, 24, 29, 31, -1]
[2, 6, 9, 10, 23, 24, 25, 28, 0]
[0, 1, 2, 4, 11, 19, 25, 28, -1]
[2, 4, 7, 13, 14, 21, 27, 30, -1]
[8, 11, 14, 20, 21, 25, 28, 30, 2]
[1, 2, 10, 11, 17, 20, 28, 30, -1]
[1, 3, 6, 11, 17, 23, 26, 27, -1]
[0, 1, 12, 14, 18, 21, 26, 28, 0]
[11, 12, 13, 15, 16, 18, 29, 30, -1]
[1, 10, 11, 13, 17, 19, 22, 26, -1]
[2, 3, 11, 14, 17, 25, 28, 29, -1]
[0, 2, 5, 6, 12, 16, 21, 28, -1]
[4, 7, 13, 16, 19, 22, 23, 28, -1]
[7, 15, 17, 20, 23, 24, 26, 28, 1]
[3, 4, 6, 15, 16, 17, 21, 28, -1]
[5, 6, 7, 8, 13, 17, 20, 31, -1]
[3, 7, 12, 13, 15, 19, 20, 27, -1]
[3, 13, 16, 21, 22, 25, 29, 30, 2]
[5, 7, 9, 19, 27, 28, 30, 31, 4]
[10, 12, 15, 18, 21, 26, 28, 30, 1]
[2, 3, 4, 6, 10, 14, 19, 22, -1]
[1, 6, 8, 9, 11, 14, 17, 22, -1]
[4, 6, 7, 9, 11, 25, 27, 30, -1]
[11, 16, 17, 20, 26, 27, 28, 29, 6]
[2, 3, 17, 18, 19, 20, 22, 24, 0]
[4, 10, 12, 15, 16, 17, 20, 26, -1]
[0, 3, 9, 14, 17, 18, 22, 28, -1]
[0, 6, 7, 11, 13, 20, 30, 31, -1]
[2, 11, 15, 19, 23, 26, 27, 29, 2]
[0, 1, 12, 15, 19, 21, 22, 25, -1]
[1, 6, 7, 8, 11, 18, 25, 31, -1]
[3, 4, 11, 12, 16, 20, 26, 29, -1]
[2, 10, 12, 22, 23, 27, 30, 31, 1]
[5, 9, 11, 16, 18, 19, 23, 28, -1]
[0, 8, 13, 14, 18, 22, 27, 29, -1]
[2, 9, 18, 19, 21, 25, 27, 31, 1]
[1, 6, 9, 17, 18, 20, 24, 31, 0]
[1, 7, 8, 11, 20, 23, 29, 31, 0]
[0, 7, 9, 12, 14, 15, 16, 30, -1]
[7, 11, 12, 13, 16, 18, 29, 31, -1]
[0, 4, 7, 8, 18, 24, 26, 30, 0]
[1, 8, 16, 18, 21, 22, 28, 29, 2]
[4, 6, 7, 9, 14, 19, 26, 31, -1]
[0, 4, 7, 8, 10, 17, 29, 30, -1]
[11, 12, 19, 20, 21, 28, 29, 30, 2]
[8, 10, 11, 15, 19, 20, 24, 30, 2]
[3, 5, 6, 14, 20, 29, 30, 31, 1]
[0, 1, 2, 10, 13, 17, 22, 26, -1]
[1, 2, 7, 10, 12, 16, 20, 27, -1]
[1, 3, 5, 9, 17, 26, 30, 31, 3]
[1, 2, 3, 9, 14, 20, 21, 23, -1]
[5, 10, 15, 19, 20, 21, 23, 25, 1]
[0, 1, 3, 8, 14, 16, 26, 27, -1]
[0, 1, 2, 4, 7, 14, 15, 19, -1]
[1, 5, 6, 7, 11, 16, 25, 30, -1]
[0, 8, 9, 11, 13, 15, 22, 25, -1]
[0, 8, 10, 12, 17, 21, 24, 29, -1]
[2, 7, 11, 12, 16, 19, 23, 28, -1]
[3, 11, 17, 18, 20, 23, 25, 29, 0]
[0, 9, 11, 22, 25, 26, 27, 28, 0]
[1, 3, 7, 8, 23, 24, 26, 30, 0]
[2, 6, 11, 14, 16, 24, 29, 31, -1]
[2, 8, 9, 13, 17, 18, 22, 28, -1]
[6, 11, 15, 16, 20, 21, 25, 31, 2]
[4, 11, 15, 16, 17, 19, 20, 26, -1]
[0, 1, 3, 4, 10, 23, 25, 31, -1]
[1, 3, 12, 13, 17, 23, 27, 30, -1]
[7, 10, 12, 15, 21, 22, 23, 24, -1]
[1, 4, 5, 16, 18, 23, 27, 29, 2]
[0, 5, 6, 18, 20, 22, 23, 25, 1]
[4, 6, 7, 18, 19, 23, 24, 29, 0]
[5, 8, 12, 16, 20, 22, 25, 30, -1]
[1, 5, 11, 12, 16, 25, 26, 27, 7]
[0, 1, 4, 9, 11, 16, 18, 19, -1]
[1, 3, 5, 21, 23, 24, 25, 28, -1]
[0, 4, 10, 12, 16, 22, 26, 29, -1]
[3, 13, 14, 17, 18, 19, 23, 31, 0]
[3, 8, 9, 14, 16, 20, 21, 29, -1]
[2, 9, 11, 20, 21, 23, 24, 26, 0]
[2, 6, 7, 8, 9, 10, 14, 21, -1]
[4, 5, 8, 16, 18, 23, 26, 30, 2]
[0, 1, 3, 5, 7, 14, 17, 22, -1]
[6, 9, 11, 16, 18, 19, 25, 28, -1]
[2, 7, 10, 15, 17, 22, 25, 26, -1]
[0, 1, 5, 8, 10, 11, 23, 24, -1]
[8, 11, 17, 18, 21, 25, 29, 31, -1]
[3, 8, 9, 10, 13, 15, 23, 30, -1]
[0, 3, 11, 12, 14, 24, 27, 28, -1]
[0, 6, 8, 11, 19, 21, 22, 29, -1]
[8, 9, 14, 16, 17, 26, 27, 29, -1]
[1, 2, 4, 6, 10, 11, 19, 27, -1]
[3, 4, 15, 17, 18, 20, 23, 25, -1]
[4, 13, 14, 15, 17, 27, 28, 31, -1]
[3, 6, 19, 21, 23, 26, 27, 31, 0]
[1, 3, 7, 10, 13, 22, 26, 31, -1]
[0, 4, 8, 15, 17, 23, 28, 30, -1]
[6, 10, 14, 21, 22, 27, 28, 30, 2]
[0, 11, 13, 18, 21, 22, 24, 29, 0]
[3, 6, 9, 13, 17, 18, 26, 28, -1]
[0, 2, 3, 4, 7, 13, 15, 31, -1]
[5, 6, 15, 18, 19, 22, 26, 29, 2]
[10, 18, 19, 22, 25, 27, 29, 31, 1]
[1, 4, 7, 8, 13, 18, 28, 29, -1]
[1, 7, 11, 15, 16, 19, 20, 25, -1]
[0, 5, 8, 9, 10, 14, 21, 25, -1]
[3, 10, 12, 13, 19, 21, 28, 31, -1]
[1, 6, 11, 12, 20, 21, 22, 27, -1]
[0, 3, 6, 14, 17, 24, 26, 31, -1]
[1, 7, 10, 18, 19, 25, 26, 31, 0]
[4, 5, 10, 16, 17, 22, 29, 31, -1]
[1, 16, 17, 22, 25, 28, 29, 30, 0]
[6, 7, 16, 25, 26, 28, 29, 31, 4]
[7, 9, 14, 17, 18, 19, 20, 31, -1]
[1, 6, 9, 13, 16, 21, 23, 24, -1]
[0, 5, 7, 12, 13, 15, 30, 31, -1]
[1, 12, 13, 18, 19, 22, 24, 27, 0]
[3, 4, 5, 8, 16, 22, 23, 26, -1]
[5, 12, 13, 18, 24, 27, 29, 30, 2]
[2, 5, 8, 19, 23, 27, 28, 29, 1]
[0, 1, 13, 16, 22, 28, 29, 30, 2]
[1, 6, 10, 11, 17, 20, 21, 23, -1]
[0, 5, 7, 9, 13, 15, 23, 31, -1]
[2, 4, 7, 11, 15, 17, 30, 31, -1]
[2, 3, 13, 15, 17, 21, 25, 28, -1]
[9, 13, 15, 17, 25, 26, 27, 30, 7]
[5, 8, 9, 10, 16, 28, 29, 30, -1]
[0, 5, 7, 10, 11, 12, 16, 20, -1]
[0, 1, 6, 8, 22, 25, 26, 27, 0]
[1, 2, 4, 12, 15, 16, 24, 26, -1]
[8, 14, 16, 20, 21, 22, 23, 30, 1]
[10, 17, 18, 24, 25, 27, 29, 30, 1]
[0, 8, 9, 16, 19, 21, 25, 31, -1]
[0, 1, 3, 8, 20, 25, 27, 29, 1]
[0, 2, 20, 21, 22, 25, 27, 28, 0]
[7, 8, 15, 16, 17, 19, 28, 30, -1]
[6, 7, 8, 12, 15, 16, 17, 20, -1]
[0, 1, 4, 12, 18, 22, 23, 26, -1]
[0, 6, 8, 10, 11, 16, 21, 29, -1]
[3, 8, 10, 13, 17, 22, 29, 31, -1]
[0, 4, 6, 8, 27, 29, 30, 31, 0]
[2, 3, 12, 17, 23, 24, 27, 30, 0]
[5, 6, 12, 13, 15, 16, 18, 25, -1]
[0, 1, 10, 17, 22, 27, 28, 31, 1]
[4, 5, 6, 10, 12, 13, 24, 27, -1]
[5, 6, 14, 17, 25, 27, 28, 31, 1]
[0, 9, 18, 19, 23, 27, 29, 30, 1]
[3, 7, 11, 12, 21, 24, 28, 30, 0]
[1, 2, 6, 8, 18, 22, 25, 27, -1]
[2, 3, 4, 9, 11, 18, 19, 24, -1]
[0, 4, 8, 9, 12, 19, 22, 29, -1]
[3, 5, 9, 19, 23, 24, 25, 27, 7]
[0, 9, 15, 17, 24, 25, 26, 28, 1]
[6, 8, 9, 12, 19, 22, 24, 28, -1]
[0, 1, 4, 5, 18, 19, 25, 27, 7]
[0, 4, 13, 17, 21, 23, 24, 26, -1]
[2, 12, 16, 20, 22, 27, 28, 31, 0]
[6, 8, 10, 13, 14, 18, 28, 29, -1]
[3, 11, 12, 17, 22, 25, 26, 30, 0]
[8, 16, 18, 19, 20, 24, 29, 31, 2]
[1, 3, 4, 18, 24, 25, 28, 30, 0]
[3, 6, 7, 8, 10, 16, 20, 23, -1]
[5, 6, 8, 9, 11, 20, 23, 26, -1]
[1, 3, 5, 11, 14, 16, 21, 23, -1]
[2, 6, 13, 14, 18, 19, 27, 31, -1]
[7, 10, 14, 20, 24, 25, 26, 31, 2]
[1, 9, 11, 12, 17, 19, 21, 24, -1]
[8, 11, 14, 15, 19, 22, 24, 30, -1]
[4, 6, 11, 19, 20, 21, 23, 30, 0]
[3, 8, 9, 10, 14, 22, 24, 28, -1]
[3, 5, 9, 11, 16, 20, 21, 31, -1]
[0, 2, 15, 16, 18, 19, 26, 30, 0]
[4, 6, 10, 20, 21, 27, 29, 31, 0]
[5, 6, 7, 11, 12, 18, 20, 31, -1]
[0, 8, 9, 13, 14, 15, 17, 21, -1]
[0, 5, 12, 13, 15, 20, 27, 29, -1]
[5, 9, 12, 15, 20, 22, 25, 30, -1]
[0, 4, 7, 8, 10, 16, 21, 22, -1]
[5, 7, 8, 10, 16, 22, 27, 31, -1]
[5, 7, 14, 16, 20, 21, 30, 31, 1]
[9, 12, 15, 17, 18, 27, 30, 31, 1]
[0, 1, 5, 6, 18, 21, 24, 31, 1]
[2, 3, 8, 11, 13, 24, 29, 31, -1]
[5, 6, 9, 10, 20, 23, 26, 31, 1]
[1, 10, 11, 12, 15, 18, 22, 29, -1]
[3, 9, 11, 12, 15, 17, 18, 29, -1]
[1, 2, 9, 14, 21, 28, 29, 31, 1]
[1, 4, 9, 16, 18, 23, 25, 28, -1]
[1, 7, 9, 12, 18, 23, 25, 28, -1]
[1, 2, 6, 9, 15, 20, 25, 31, -1]
[3, 9, 10, 11, 22, 24, 25, 28, 0]
[0, 3, 4, 8, 10, 15, 18, 25, -1]
[2, 3, 4, 13, 17, 24, 25, 31, -1]
[7, 12, 13, 14, 16, 21, 27, 31, -1]
[3, 12, 13, 17, 19, 22, 27, 30, 0]
[0, 3, 5, 13, 19, 21, 26, 30, 2]
[4, 5, 7, 12, 15, 16, 20, 29, -1]
[2, 7, 11, 19, 23, 25, 27, 31, 0]
[1, 2, 7, 8, 16, 23, 24, 29, -1]
[10, 15, 17, 18, 19, 21, 25, 27, -1]
[1, 2, 4, 5, 11, 14, 21, 31, -1]
[1, 4, 6, 10, 13, 19, 22, 28, -1]
[0, 4, 10, 14, 21, 23, 26, 28, -1]
[2, 5, 10, 13, 18, 27, 29, 31, 1]
[6, 15, 16, 19, 20, 23, 28, 30, 1]
[7, 9, 11, 13, 15, 18, 25, 28, -1]
[0, 5, 15, 18, 22, 25, 26, 29, 2]
[0, 2, 4, 12, 17, 20, 26, 27, -1]
[7, 11, 13, 14, 20, 22, 26, 27, -1]
[2, 4, 5, 7, 8, 14, 17, 28, -1]
[1, 4, 9, 10, 19, 24, 27, 29, 0]
[1, 4, 15, 18, 23, 25, 27, 31, 2]
[6, 8, 10, 13, 14, 17, 18, 28, -1]
[0, 1, 4, 12, 16, 25, 26, 31, -1]
[2, 4, 13, 14, 16, 24, 29, 30, -1]
[6, 8, 11, 13, 21, 23, 26, 28, 2]
[0, 6, 7, 14, 17, 20, 23, 27, -1]
[0, 10, 15, 16, 19, 20, 22, 23, -1]
[4, 8, 9, 11, 15, 16, 17, 31, -1]
[6, 11, 12, 13, 14, 15, 16, 25, -1]
[2, 3, 6, 7, 10, 14, 23, 29, -1]
[0, 9, 10, 11, 14, 24, 29, 31, -1]
[1, 7, 14, 17, 24, 25, 30, 31, 0]
[2, 7, 17, 19, 20, 22, 26, 30, 1]
[1, 3, 10, 12, 26, 28, 29, 30, 1]
[2, 4, 5, 7, 10, 20, 21, 26, -1]
[4, 7, 13, 16, 21, 23, 24, 28, -1]
[2, 6, 7, 22, 23, 25, 28, 29, 0]
[10, 12, 14, 18, 23, 27, 28, 30, 1]
[7, 14, 16, 18, 21, 23, 24, 27, 2]
[8, 14, 15, 16, 17, 20, 23, 25, -1]
[11, 12, 13, 20, 24, 28, 30, 31, 6]
[2, 9, 12, 13, 19, 23, 27, 30, 1]
[6, 8, 14, 17, 26, 28, 29, 31, 1]
[1, 2, 5, 10, 11, 20, 22, 24, -1]
[6, 8, 16, 22, 23, 25, 26, 30, 2]
[2, 8, 10, 17, 21, 22, 24, 30, 0]
[1, 7, 8, 20, 23, 25, 27, 31, 0]
[0, 5, 6, 19, 20, 24, 26, 27, 1]
[6, 7, 12, 21, 24, 25, 30, 31, 2]
[6, 7, 14, 16, 18, 22, 26, 29, 2]
[1, 2, 6, 7, 11, 13, 17, 24, -1]
[3, 4, 19, 21, 28, 29, 30, 31, 5]
[8, 9, 12, 16, 18, 22, 27, 29, 2]
[5, 9, 10, 15, 16, 18, 19, 24, -1]
[1, 4, 11, 23, 25, 27, 30, 31, 3]
[5, 11, 12, 14, 18, 23, 27, 31, 2]
[1, 3, 8, 10, 16, 19, 21, 26, -1]
[0, 3, 8, 17, 20, 23, 27, 30, 1]
[2, 8, 9, 23, 24, 28, 30, 31, 0]
[1, 4, 6, 10, 11, 22, 25, 29, -1]
[1, 5, 6, 10, 14, 15, 21, 29, -1]
[5, 7, 8, 13, 14, 17, 30, 31, -1]
[2, 8, 10, 16, 18, 22, 27, 30, 2]
[1, 3, 8, 9, 18, 24, 25, 26, -1]
[0, 4, 10, 11, 13, 17, 18, 26, -1]
[3, 8, 11, 12, 18, 19, 23, 25, -1]
[1, 3, 4, 6, 18, 19, 20, 30, -1]
[3, 6, 9, 15, 16, 24, 26, 30, -1]
[2, 4, 8, 11, 18, 20, 26, 28, -1]
[2, 6, 7, 11, 15, 27, 28, 29, -1]
[4, 5, 6, 18, 22, 25, 27, 31, 1]
[13, 18, 20, 23, 24, 27, 29, 30, 2]
[0, 5, 9, 17, 20, 21, 23, 26, -1]
[6, 10, 11, 16, 25, 28, 29, 31, 4]
[0, 3, 5, 9, 14, 17, 21, 23, -1]
[7, 14, 17, 21, 23, 24, 29, 31, 1]
[1, 3, 4, 15, 16, 17, 23, 30, -1]
[5, 6, 9, 10, 13, 17, 22, 24, -1]
